38000
0.204 0.064 0.204
0 0.153568 0.00788377 0.0289734
0 0.137518 0.0469863 0.0372517
0 0.0684803 0.0275174 0.057844
0 0.177999 0.00871448 0.0455559
0 0.104862 0.0385685 0.0578376
0 0.119709 0.028463 0.0441586
0 0.0243287 0.0370267 0.0601161
0 0.0399959 0.0488253 0.0261302
0 0.104041 0.00873184 0.00745074
0 0.136512 0.0446716 0.0554638
0 0.144128 0.0353253 0.034949
0 0.105349 0.0202027 0.0312315
0 0.0531065 0.0600009 0.0217694
0 0.0754656 0.00399935 0.0218314
0 0.0954488 0.0560238 0.0277664
0 0.0954881 0.0504355 0.0235075
0 0.12658 0.0570836 0.0553572
0 0.026194 0.0600003 0.0545191
0 0.0937777 0.0261963 0.0108286
0 0.111414 0.0309583 0.021239
0 0.162266 0.0413098 0.0457763
0 0.0982395 0.0142207 0.0260733
0 0.16401 0.0173942 0.0386079
0 0.0615118 0.017217 0.0127909
0 0.105595 0.0553819 0.0377754
0 0.179092 0.0532777 0.0622696
0 0.0908667 0.0220254 0.05908
0 0.070582 0.00399965 0.0366397
0 0.0205863 0.0599982 0.0595946
0 0.117424 0.0552716 0.0619154
0 0.107049 0.0481732 0.00725815
0 0.0843478 0.0343069 0.020511
0 0.115489 0.00821226 0.0135949
0 0.061929 0.0423734 0.0576271
0 0.082157 0.0491701 0.0391715
0 0.109033 0.0576432 0.0608491
0 0.16049 0.0216473 0.0488532
0 0.118937 0.00700843 0.0237353
0 0.0185684 0.0296825 0.0506521
0 0.0831606 0.056193 0.00981883
0 0.102601 0.0538814 0.0126465
0 0.0305102 0.0240309 0.0592051
0 0.103582 0.0559983 0.0512848
0 0.0488041 0.0101712 0.0271873
0 0.0700256 0.0559808 0.0362943
0 0.0757736 0.0553562 0.0426411
0 0.116483 0.0100825 0.0558178
0 0.0305916 0.0106499 0.0478905
0 0.0904514 0.00441915 0.032097
0 0.149609 0.0416816 0.0248532
0 0.0779393 0.014573 0.0162494
0 0.173148 0.0138348 0.034624
0 0.155619 0.0567323 0.0246279
0 0.14741 0.0527973 0.0542407
0 0.161828 0.0550578 0.0627347
0 0.167746 0.0600005 0.050279
0 0.0942865 0.0370935 0.0492223
0 0.0283806 0.0514945 0.0606706
0 0.108845 0.0444684 0.0269478
0 0.118012 0.0148782 0.0269919
0 0.114303 0.00443472 0.0288538
0 0.0681859 0.0595969 0.0522818
0 0.0546547 0.057324 0.0366796
0 0.0849721 0.0153341 0.0538906
0 0.0745091 0.00399972 0.0549826
0 0.0640773 0.0116981 0.0319763
0 0.111386 0.0260523 0.0575735
0 0.0764634 0.0201024 0.0456204
0 0.165647 0.0407916 0.0596347
0 0.121998 0.0403372 0.0109184
0 0.123649 0.0504477 0.0482631
0 0.152099 0.0456751 0.0421384
0 0.0952993 0.0444376 0.0280004
0 0.1668 0.0578864 0.0353998
0 0.0909774 0.0394848 0.0172838
0 0.116242 0.0349076 0.00983769
0 0.0632032 0.0266934 0.0419942
0 0.0593487 0.023168 0.036015
0 0.172701 0.0478887 0.0539962
0 0.0899602 0.0343814 0.0440334
0 0.0373572 0.0318082 0.0643289
0 0.0205308 0.0418848 0.0584765
0 0.147432 0.0276761 0.0483487
0 0.109439 0.0074633 0.0404738
0 0.0615132 0.0280633 0.0568968
0 0.12222 0.0600003 0.0477899
0 0.0488032 0.0600004 0.0268358
0 0.125821 0.0438341 0.0496804
0 0.0996607 0.0355642 0.0480722
0 0.16973 0.0149212 0.0518515
0 0.147326 0.06 0.0295403
0 0.093514 0.0149318 0.0337721
0 0.0364583 0.0340088 0.0429314
0 0.0802556 0.0108587 0.0375262
0 0.147222 0.01413 0.0287489
0 0.0655417 0.0367242 0.0615771
0 0.0292659 0.0190877 0.0363838
0 0.102825 0.00973732 0.0532699
0 0.112419 0.019106 0.0314674
0 0.18188 0.0599825 0.0599707
0 0.132035 0.0553981 0.0400751
0 0.139926 0.0562593 0.0555109
0 0.0398038 0.0338574 0.0378678
0 0.0257512 0.0067029 0.0464085
0 0.114917 0.0099217 0.0398431
0 0.148209 0.0251616 0.0513659
0 0.0370323 0.0496247 0.0286937
0 0.0555232 0.00399974 0.0576838
0 0.160217 0.05627 0.0379898
0 0.170614 0.00577123 0.0320897
0 0.149391 0.00399933 0.0247869
0 0.0712865 0.029109 0.0474446
0 0.0403335 0.0293469 0.0258696
0 0.074692 0.0479352 0.0362788
0 0.0438137 0.0543422 0.0283338
0 0.127756 0.0264002 0.0465157
0 0.0290301 0.0133187 0.0569392
0 0.0652989 0.0263917 0.0386013
0 0.100708 0.0364171 0.00695422
0 0.159897 0.0298795 0.0540376
0 0.108081 0.034099 0.0616043
0 0.0956154 0.0485913 0.0343152
0 0.142682 0.0229247 0.0530632
0 0.083724 0.0110239 0.0132658
0 0.18225 0.0560851 0.0590376
0 0.0695145 0.0539623 0.017377
0 0.0754444 0.0496599 0.0190496
0 0.0456331 0.040988 0.0357059
0 0.0710099 0.0302489 0.0512758
0 0.106751 0.0170437 0.0175914
0 0.161176 0.038453 0.0424145
0 0.0413558 0.0311048 0.0304382
0 0.0435424 0.0529805 0.0452174
0 0.0979069 0.0403791 0.0540126
0 0.106824 0.0348469 0.0497929
0 0.154189 0.0298733 0.0591777
0 0.0674743 0.0301328 0.0255745
0 0.139385 0.0343557 0.0570548
0 0.117856 0.00399937 0.0343707
0 0.125146 0.0116226 0.0426532
0 0.120902 0.0284709 0.0096184
0 0.179255 0.00958542 0.0492506
0 0.0905215 0.00684886 0.01224
0 0.0552534 0.0139815 0.0553519
0 0.110153 0.0494012 0.0214192
0 0.0297266 0.0483434 0.0398538
0 0.0606894 0.0191319 0.0488949
0 0.0647023 0.0111408 0.0280657
0 0.0614881 0.0101569 0.0128023
0 0.135611 0.0292903 0.0345271
0 0.0946119 0.0364111 0.0322878
0 0.135159 0.0259791 0.0373221
0 0.054005 0.0454059 0.0611919
0 0.161476 0.0283308 0.0507053
0 0.0529484 0.0536392 0.0512819
0 0.138322 0.0318326 0.026221
0 0.104213 0.0467356 0.0396984
0 0.0508464 0.00399933 0.0310093
0 0.133869 0.0172815 0.0394702
0 0.185512 0.00823763 0.058375
0 0.156951 0.0438065 0.0570963
0 0.171366 0.0107107 0.0569707
0 0.0554108 0.00399992 0.0220138
0 0.0936167 0.0398937 0.0410709
0 0.0177713 0.0352795 0.0520011
0 0.173922 0.044085 0.0423579
0 0.0948851 0.0295576 0.00708716
0 0.107483 0.0328798 0.0285275
0 0.108171 0.0483706 0.0406154
0 0.106671 0.0112549 0.0457144
0 0.0966735 0.0492346 0.0557992
0 0.0298946 0.0310632 0.0503103
0 0.0605925 0.0170042 0.054947
0 0.152045 0.0196338 0.0193471
0 0.0945074 0.0205431 0.0292595
0 0.0706022 0.0321509 0.0167915
0 0.0598062 0.0245449 0.0241951
0 0.0329222 0.0424255 0.0581958
0 0.153249 0.00689582 0.0618362
0 0.0816626 0.0206089 0.0583598
0 0.1583 0.0475339 0.0576257
0 0.11373 0.0548779 0.0314554
0 0.0429678 0.0580526 0.0573302
0 0.14072 0.00633942 0.0453121
0 0.0636114 0.0250624 0.0154278
0 0.051999 0.0217746 0.0349373
0 0.107434 0.0110189 0.0417957
0 0.119585 0.0564873 0.0356234
0 0.0499344 0.049306 0.0452406
0 0.0513353 0.0253014 0.0539596
0 0.147356 0.0335721 0.0151766
0 0.0406098 0.0287672 0.04806
0 0.112496 0.0364595 0.0536729
0 0.106249 0.0143382 0.004134
0 0.133797 0.0100375 0.0394606
0 0.149021 0.0481868 0.0416782
0 0.14543 0.0507937 0.0335078
0 0.0645248 0.0334238 0.0471408
0 0.131064 0.0145091 0.0388076
0 0.0979429 0.0431822 0.0100893
0 0.0522395 0.0210341 0.0176303
0 0.0310273 0.0430762 0.0639645
0 0.11909 0.0385086 0.0219176
0 0.105402 0.0285991 0.0105983
0 0.1257 0.0471715 0.03861
0 0.177463 0.0279508 0.0492047
0 0.103807 0.0078113 0.0140318
0 0.0543901 0.0351349 0.048653
0 0.0878009 0.0599005 0.0230935
0 0.157272 0.00711053 0.047063
0 0.0399357 0.0534427 0.0632318
0 0.0969733 0.0600001 0.00848042
0 0.133704 0.00400137 0.0404222
0 0.0890515 0.011674 0.0271559
0 0.166201 0.0135567 0.0570498
0 0.033386 0.0600001 0.0320908
0 0.0792627 0.0327283 0.0243323
0 0.143836 0.0600001 0.0363334
0 0.0786411 0.00647787 0.0136879
0 0.124153 0.023886 0.0155161
0 0.0986482 0.0378233 0.0600924
0 0.039983 0.0409966 0.0412404
0 0.123251 0.0585059 0.0209418
0 0.109016 0.0257618 0.0412045
0 0.0792877 0.0333488 0.0451689
0 0.0774564 0.0504771 0.0376535
0 0.142266 0.00519313 0.0163041
0 0.175926 0.0331752 0.0538008
0 0.0458427 0.0133033 0.0404032
0 0.079785 0.00399952 0.0512222
0 0.135304 0.0498115 0.039014
0 0.0876774 0.0562716 0.0117309
0 0.0256447 0.0446086 0.0638372
0 0.104924 0.0265971 0.0307441
0 0.136942 0.0199258 0.0451108
0 0.0699938 0.0471025 0.0394762
0 0.156393 0.0600007 0.0306392
0 0.138091 0.0136806 0.0380768
0 0.122174 0.0341254 0.0481361
0 0.0852662 0.0236315 0.0356727
0 0.150596 0.029365 0.041351
0 0.052972 0.0156542 0.0617957
0 0.0211819 0.0598807 0.0478953
0 0.148601 0.0119915 0.0158111
0 0.170423 0.0600004 0.054762
0 0.0926165 0.0167077 0.0529821
0 0.0328547 0.0358157 0.0493414
0 0.0199092 0.0039994 0.0558259
0 0.115121 0.047525 0.0270966
0 0.0523166 0.0406906 0.0401592
0 0.15659 0.0222123 0.0495389
0 0.130103 0.0219345 0.0188506
0 0.0908866 0.0600003 0.0533471
0 0.0943794 0.0424668 0.0381052
0 0.0935219 0.0220188 0.053327
0 0.163631 0.0212802 0.0513017
0 0.14223 0.0513075 0.0288519
0 0.0504039 0.0538985 0.0604398
0 0.0805603 0.0179199 0.0404361
0 0.0805546 0.0357062 0.0557437
0 0.0456749 0.0262619 0.0457894
0 0.170547 0.0313783 0.0529933
0 0.141999 0.0404286 0.0438476
0 0.136766 0.022644 0.0512151
0 0.109483 0.0169674 0.0342329
0 0.124502 0.031859 0.0193985
0 0.0375341 0.0336015 0.0568716
0 0.026435 0.0306593 0.0604518
0 0.132743 0.0422361 0.0401309
0 0.133181 0.0295256 0.0499858
0 0.135226 0.0276197 0.0434384
0 0.14379 0.00882366 0.0406667
0 0.0473208 0.0409983 0.0207337
0 0.0765613 0.0540338 0.0356003
0 0.0572248 0.0381964 0.0181355
0 0.0737982 0.0503192 0.0598363
0 0.146225 0.0216774 0.0516777
0 0.0745555 0.0340921 0.0385442
0 0.0229678 0.0467018 0.0440745
0 0.0631246 0.0219321 0.0425764
0 0.0195464 0.0486143 0.0559982
0 0.0901609 0.0313245 0.0367666
0 0.167661 0.0499983 0.0399368
0 0.0673101 0.0448878 0.0475051
0 0.0924042 0.0519665 0.0105963
0 0.0697303 0.00399965 0.0538886
0 0.120381 0.0600001 0.0232929
0 0.13165 0.0407346 0.0436723
0 0.152269 0.0229045 0.0219881
0 0.163918 0.0152993 0.0464572
0 0.153717 0.0375503 0.034869
0 0.0661892 0.0465093 0.0405589
0 0.0808607 0.00733459 0.0267334
0 0.134247 0.0122055 0.00950311
0 0.133449 0.0479051 0.0184059
0 0.0760855 0.0438646 0.0103507
0 0.0808146 0.0126815 0.0323951
0 0.0785037 0.00660018 0.00969326
0 0.0288045 0.0117658 0.0369074
0 0.141618 0.0251136 0.0399035
0 0.14471 0.0349149 0.017858
0 0.153863 0.0521015 0.0461559
0 0.163619 0.0355909 0.0642291
0 0.175417 0.0114399 0.0441767
0 0.156695 0.0152281 0.0277318
0 0.129543 0.0495933 0.0209567
0 0.0450892 0.0332491 0.0434364
0 0.0865643 0.00399964 0.007828
0 0.090556 0.0312786 0.0134754
0 0.0904416 0.0368062 0.0408787
0 0.0155067 0.0346623 0.0559973
0 0.0976344 0.0432508 0.0159922
0 0.154499 0.0480193 0.0272974
0 0.130804 0.0152382 0.0141755
0 0.0484436 0.0319708 0.0451986
0 0.0804295 0.00787125 0.0211431
0 0.121593 0.0219752 0.0220738
0 0.185185 0.0176264 0.0556005
0 0.104749 0.0600004 0.0367155
0 0.0445173 0.0504007 0.0481134
0 0.124916 0.0600005 0.0611857
0 0.169126 0.0600003 0.042685
0 0.107175 0.0430845 0.00907463
0 0.105152 0.00480582 0.053044
0 0.16474 0.0265629 0.0374821
0 0.11082 0.0338732 0.0254216
0 0.0819301 0.0600002 0.0572756
0 0.0977941 0.0366515 0.05144
0 0.174052 0.0443682 0.046344
0 0.0901149 0.0276228 0.0116592
0 0.0795916 0.0278526 0.052909
0 0.0926172 0.0373907 0.0595366
0 0.132257 0.0515076 0.0409717
0 0.147694 0.0516098 0.0504325
0 0.117168 0.0530303 0.0301822
0 0.120444 0.0476724 0.0263266
0 0.0958158 0.0100209 0.0424016
0 0.119218 0.00399956 0.0608637
0 0.0646457 0.0600007 0.0277585
0 0.0978257 0.0477875 0.0454566
0 0.13445 0.05602 0.0368433
0 0.0977855 0.0106206 0.0515857
0 0.080627 0.0320586 0.0139503
0 0.0544019 0.0517552 0.0373436
0 0.135338 0.0339565 0.00989645
0 0.13003 0.0182312 0.0321439
0 0.181378 0.0200051 0.0445366
0 0.0666265 0.0508076 0.0399433
0 0.113884 0.0274617 0.00473593
0 0.0645467 0.04072 0.0550949
0 0.0736532 0.0461921 0.0199229
0 0.132648 0.0546894 0.0633702
0 0.121831 0.0101857 0.0358114
0 0.127605 0.00790705 0.0106428
0 0.140953 0.0254852 0.0298624
0 0.0152978 0.0446867 0.0564072
0 0.172903 0.0202004 0.0386404
0 0.114882 0.00399938 0.0494324
0 0.0940296 0.0401586 0.0246762
0 0.118083 0.0519526 0.0533275
0 0.0976879 0.0238315 0.0424352
0 0.121565 0.0205418 0.0258062
0 0.0987576 0.0326836 0.045447
0 0.133445 0.00399994 0.0256817
0 0.0872755 0.0516187 0.0514532
0 0.0923338 0.0461062 0.0185096
0 0.0445574 0.0039996 0.03758
0 0.0632733 0.0220706 0.0180604
0 0.176656 0.0401183 0.0499431
0 0.104293 0.0458804 0.0501814
0 0.168927 0.0220694 0.0617247
0 0.100344 0.0578513 0.0456473
0 0.126942 0.0299163 0.0482372
0 0.167997 0.0171989 0.0655858
0 0.13482 0.0600008 0.026547
0 0.0519635 0.0483576 0.0217857
0 0.037819 0.0381402 0.0482005
0 0.0665192 0.0223228 0.0370336
0 0.102777 0.0437699 0.0215346
0 0.0182563 0.0194784 0.0511791
0 0.0412514 0.00727996 0.0527515
0 0.0891419 0.0177593 0.0149555
0 0.108973 0.0512912 0.00427176
0 0.156809 0.0266734 0.0597405
0 0.169999 0.0064832 0.0416816
0 0.0981391 0.0584247 0.0168015
0 0.0353782 0.0207726 0.0350209
0 0.117665 0.00486003 0.0134272
0 0.0483577 0.0123233 0.0200258
0 0.109519 0.0176319 0.0582165
0 0.0456209 0.0481338 0.0344377
0 0.0680848 0.00399968 0.0598714
0 0.130808 0.009628 0.0368358
0 0.0163228 0.0375076 0.0627338
0 0.0342845 0.0286537 0.0517207
0 0.0815473 0.0408563 0.0543202
0 0.0388164 0.011002 0.0435522
0 0.0940886 0.0499706 0.0462526
0 0.0270508 0.0539168 0.0447489
0 0.153754 0.0425169 0.0550681
0 0.0558582 0.0427182 0.0411648
0 0.0635956 0.043513 0.0612968
0 0.0976452 0.0390284 0.0482274
0 0.106618 0.0280232 0.0143651
0 0.0463986 0.016055 0.0293852
0 0.174036 0.0248457 0.0553368
0 0.147976 0.0127154 0.0206486
0 0.0560896 0.0466919 0.0313893
0 0.14106 0.0600001 0.0211319
0 0.0499049 0.00399917 0.0227156
0 0.122248 0.0426188 0.0368249
0 0.176535 0.0125281 0.0556624
0 0.117338 0.0345434 0.0341363
0 0.0790166 0.0477113 0.0191099
0 0.0857348 0.00860524 0.0277594
0 0.153518 0.0367478 0.0387809
0 0.132031 0.0206579 0.0405735
0 0.0536786 0.0515185 0.0301336
0 0.171293 0.0534275 0.058201
0 0.137952 0.0334086 0.0193253
0 0.0265114 0.0558983 0.0395084
0 0.0458036 0.0364451 0.0544274
0 0.0975985 0.0133999 0.0484176
0 0.0932069 0.0307544 0.0105259
0 0.115688 0.0424206 0.0509981
0 0.0394259 0.0103922 0.0474615
0 0.0975116 0.0404853 0.0130102
0 0.12109 0.00985306 0.0268536
0 0.0462746 0.0311393 0.0640286
0 0.0362037 0.013105 0.0391202
0 0.10141 0.0315401 0.0164468
0 0.13821 0.0149098 0.0589159
0 0.134217 0.0334506 0.0430969
0 0.0171794 0.0389976 0.0591225
0 0.117468 0.0334507 0.045859
0 0.15955 0.053504 0.0499017
0 0.0386501 0.0599981 0.0318348
0 0.119384 0.0494779 0.0220601
0 0.163688 0.0413057 0.0495433
0 0.106407 0.0271704 0.0265998
